person_id,gr9_fall_math,gr9_fall_sci,gr9_fall_eng,gr9_fall_hist,gr9_spring_math,gr9_spring_sci,gr9_spring_eng,gr9_spring_hist,gr10_fall_math,gr10_fall_sci,gr10_fall_eng,gr10_fall_hist,gr10_spring_math,gr10_spring_sci,gr10_spring_eng,gr10_spring_hist,gpa9,gpa10
15818,1,4,4,NA,4,4,1,4,1,4,NA,4,4,4,4,4,3.142857142857143,3.5714285714285716
15820,1,1,4,4,4,0,2,1,1,4,4,4,4,4,NA,4,2.125,3.5714285714285716
15823,1,4,0,NA,4,1,0,4,1,4,1,1,0,1,1,1,2,1.25
15824,1,NA,0,4,4,4,1,1,1,4,4,4,0,4,0,4,2.142857142857143,2.625
15825,NA,NA,2,NA,1,4,1,1,1,4,1,4,1,4,NA,1,1.8,2.2857142857142856
15826,1,4,NA,4,1,4,4,1,0,2,1,4,1,4,1,4,2.7142857142857144,2.125
15828,1,4,0,4,1,NA,NA,0,4,4,NA,NA,2,4,4,4,1.6666666666666667,3.6666666666666665
15829,4,0,1,1,1,4,4,NA,NA,NA,4,1,NA,4,2,4,2.142857142857143,3
15830,4,4,4,NA,0,1,4,1,0,0,1,4,4,4,4,NA,2.5714285714285716,2.4285714285714284
15833,4,NA,2,4,4,4,4,4,1,0,NA,1,1,4,1,NA,3.7142857142857144,1.3333333333333333
15834,4,4,1,4,4,4,4,4,4,4,4,4,NA,1,NA,4,3.625,3.5
15835,4,4,4,NA,4,4,4,4,4,NA,1,0,NA,4,NA,1,4,2
15839,4,1,4,1,1,4,4,0,4,NA,0,1,4,4,4,4,2.375,3
15840,1,4,1,NA,4,4,4,4,1,4,1,NA,NA,1,4,2,3.142857142857143,2.1666666666666665
15842,2,1,1,4,0,NA,1,NA,4,1,4,4,4,4,NA,1,1.5,3.142857142857143
15843,4,4,4,1,4,NA,4,1,0,1,1,NA,4,4,NA,1,3.142857142857143,1.8333333333333333
15844,4,NA,1,0,2,4,NA,4,NA,1,4,4,4,0,4,NA,2.5,2.8333333333333335
15845,4,1,4,4,1,4,4,NA,4,4,NA,NA,4,NA,4,4,3.142857142857143,4
15846,4,4,4,4,1,4,1,4,1,NA,1,4,4,4,1,NA,3.25,2.5
15851,NA,2,NA,4,1,NA,1,NA,0,4,1,4,0,4,4,1,2,2.25
15852,NA,1,4,4,4,1,4,4,4,0,NA,2,4,4,NA,4,3.142857142857143,3
15853,4,1,4,1,1,1,4,4,4,1,4,4,4,4,1,1,2.5,2.875
15855,1,0,1,NA,NA,NA,4,4,4,0,4,NA,1,4,4,4,2,3
15860,1,1,4,0,4,0,4,4,4,4,4,1,1,NA,4,NA,2.25,3
15864,1,0,4,4,0,4,NA,4,4,1,4,1,1,NA,4,4,2.4285714285714284,2.7142857142857144
15866,4,4,1,4,4,2,NA,4,0,1,4,NA,4,NA,4,1,3.2857142857142856,2.3333333333333335
15868,4,4,NA,4,4,4,4,1,4,NA,NA,1,NA,0,4,4,3.5714285714285716,2.6
15869,4,1,4,1,4,1,1,4,1,0,4,1,NA,NA,NA,1,2.5,1.4
15870,1,1,1,4,4,NA,4,NA,4,NA,1,4,1,0,4,1,2.5,2.142857142857143
15871,1,1,4,4,4,4,4,NA,4,4,4,4,1,1,4,4,3.142857142857143,3.25
15873,1,1,4,1,NA,NA,4,NA,4,1,4,1,NA,4,4,NA,2.2,3
15876,1,4,4,4,4,1,NA,NA,4,NA,1,4,1,4,4,4,3,3.142857142857143
15877,1,4,1,4,4,4,4,1,4,1,4,NA,0,1,NA,4,2.875,2.3333333333333335
15879,1,4,4,4,4,NA,1,4,1,4,1,0,4,4,4,0,3.142857142857143,2.25
15880,4,4,4,1,1,1,4,4,4,4,1,NA,1,1,4,4,2.875,2.7142857142857144
15881,NA,1,1,4,NA,4,4,4,NA,1,NA,0,1,1,4,4,3,1.8333333333333333
15883,NA,4,NA,1,1,4,1,4,4,4,1,4,4,0,4,NA,2.5,3
15884,1,1,0,4,1,NA,NA,4,4,0,4,4,1,4,1,4,1.8333333333333333,2.75
15885,4,4,1,4,1,0,NA,4,1,2,4,NA,0,NA,4,4,2.5714285714285716,2.5
15886,NA,4,4,1,4,NA,4,4,1,4,NA,0,4,NA,NA,4,3.5,2.6
15887,4,4,1,4,1,4,4,NA,4,4,0,1,4,4,NA,1,3.142857142857143,2.5714285714285716
15888,1,4,4,0,0,1,1,4,4,4,0,NA,1,NA,1,1,1.875,1.8333333333333333
15889,4,4,NA,4,1,1,0,NA,4,4,1,4,4,NA,4,1,2.3333333333333335,3.142857142857143
15896,4,1,NA,4,1,4,4,4,4,1,0,4,1,1,1,4,3.142857142857143,2
15898,4,NA,4,1,4,4,1,4,1,1,4,4,NA,NA,1,4,3.142857142857143,2.5
15899,4,1,1,NA,4,NA,1,1,4,4,4,1,1,1,4,4,2,2.875
15901,1,4,1,4,NA,1,NA,4,0,4,1,1,NA,4,1,4,2.5,2.142857142857143
15902,4,4,0,1,4,4,4,4,0,NA,1,4,4,NA,4,4,3.125,2.8333333333333335
15903,4,4,1,1,4,NA,4,4,4,4,4,4,1,4,4,4,3.142857142857143,3.625
15904,0,4,1,1,4,1,4,4,2,4,0,4,1,4,NA,NA,2.375,2.5
15905,4,NA,1,0,4,1,1,4,4,1,4,4,4,NA,NA,4,2.142857142857143,3.5
15908,NA,NA,NA,NA,1,4,NA,NA,NA,4,1,1,4,4,4,NA,2.5,3
15910,1,1,0,NA,4,4,NA,1,1,NA,4,4,1,0,0,1,1.8333333333333333,1.5714285714285714
15911,1,4,4,4,1,4,4,1,4,1,4,4,4,0,4,4,2.875,3.125
15912,4,4,4,NA,4,4,4,1,NA,4,4,0,4,4,NA,4,3.5714285714285716,3.3333333333333335
15914,0,4,NA,4,4,4,1,0,4,4,4,0,1,NA,0,4,2.4285714285714284,2.4285714285714284
15917,4,1,NA,4,1,1,NA,1,4,0,NA,1,4,4,NA,NA,2,2.6
15918,1,0,0,4,4,NA,4,0,4,NA,4,1,1,4,1,4,1.8571428571428572,2.7142857142857144
15921,0,4,1,4,4,NA,1,NA,1,4,1,4,1,NA,2,4,2.3333333333333335,2.4285714285714284
15922,NA,4,4,4,4,4,4,4,NA,0,1,2,0,4,4,4,4,2.142857142857143
15923,4,1,4,4,4,NA,4,4,1,NA,NA,4,0,1,2,1,3.5714285714285716,1.5
15926,4,NA,1,4,1,4,NA,NA,4,NA,4,4,NA,4,1,4,2.8,3.5
15927,1,4,4,4,4,4,4,4,1,4,4,4,NA,4,2,NA,3.625,3.1666666666666665
15930,4,4,0,NA,4,1,4,4,4,4,1,1,0,0,4,4,3,2.25
15933,4,0,4,NA,0,1,NA,4,NA,4,4,4,1,NA,NA,4,2.1666666666666665,3.4
15934,NA,4,NA,4,NA,1,NA,1,4,1,4,4,NA,1,NA,4,2.5,3
15936,NA,0,4,4,NA,4,NA,NA,4,4,4,4,4,4,NA,0,3,3.4285714285714284
15937,NA,1,NA,4,1,1,NA,4,NA,4,2,4,1,4,4,4,2.2,3.2857142857142856
15940,4,NA,NA,NA,1,0,0,NA,1,1,4,4,4,1,1,4,1.25,2.5
15942,4,4,1,NA,4,4,2,4,4,2,4,NA,1,NA,0,4,3.2857142857142856,2.5
15943,NA,4,1,0,NA,4,4,4,4,4,1,4,NA,NA,4,4,2.8333333333333335,3.5
15945,4,4,4,4,4,4,0,NA,4,4,1,4,NA,4,4,4,3.4285714285714284,3.5714285714285716
15946,4,4,NA,4,4,4,4,0,4,4,1,NA,1,4,4,1,3.4285714285714284,2.7142857142857144
15948,NA,4,1,4,4,1,4,1,4,4,NA,4,1,4,1,1,2.7142857142857144,2.7142857142857144
15949,NA,1,4,4,4,1,1,4,4,1,NA,4,0,1,NA,1,2.7142857142857144,1.8333333333333333
15950,0,NA,NA,4,4,NA,1,1,NA,NA,4,4,1,4,4,1,2,3
15951,4,4,4,4,4,4,4,4,NA,0,1,1,1,NA,NA,4,4,1.4
15952,1,4,1,1,1,NA,NA,1,4,NA,4,1,NA,NA,4,4,1.5,3.4
15953,4,4,NA,4,NA,NA,NA,4,4,4,NA,1,1,4,4,4,4,3.142857142857143
15955,1,4,1,1,NA,4,4,NA,1,1,NA,4,4,4,1,4,2.5,2.7142857142857144
15957,4,4,4,4,4,4,4,0,NA,1,4,1,4,NA,1,2,3.5,2.1666666666666665
15961,4,4,4,4,NA,4,1,NA,1,0,1,1,NA,NA,NA,4,3.5,1.4
15963,NA,4,4,4,NA,NA,1,1,4,1,NA,4,4,1,4,1,2.8,2.7142857142857144
15965,2,0,4,4,4,NA,1,1,4,NA,NA,1,NA,NA,4,4,2.2857142857142856,3.25
15966,4,NA,NA,4,4,1,4,1,1,4,1,0,1,1,0,NA,3,1.1428571428571428
15967,NA,1,1,4,NA,4,1,4,NA,4,4,4,4,0,4,NA,2.5,3.3333333333333335
15969,1,NA,4,4,1,NA,NA,1,4,1,NA,2,4,4,NA,4,2.2,3.1666666666666665
15970,4,1,NA,4,1,1,1,1,4,0,4,4,0,1,0,4,1.8571428571428572,2.125
15971,4,2,1,NA,1,4,4,NA,4,4,4,1,4,NA,NA,1,2.6666666666666665,3
15972,NA,4,4,1,4,4,4,4,1,4,NA,4,4,NA,0,4,3.5714285714285716,2.8333333333333335
15973,4,4,4,NA,NA,1,1,NA,NA,4,NA,4,0,4,4,1,2.8,2.8333333333333335
15974,4,4,4,0,1,1,NA,NA,4,NA,1,4,1,NA,1,4,2.3333333333333335,2.5
15975,1,1,NA,1,1,4,NA,1,4,1,0,0,4,4,4,2,1.5,2.375
15976,NA,4,1,1,NA,0,0,1,NA,0,4,2,1,4,1,NA,1.1666666666666667,2
15977,4,1,4,NA,4,1,NA,4,1,1,NA,NA,4,1,NA,1,3,1.6
15978,4,1,4,1,2,1,NA,4,1,NA,4,1,NA,NA,1,1,2.4285714285714284,1.6
15979,4,1,1,NA,4,1,4,2,4,4,4,1,4,1,2,NA,2.4285714285714284,2.857142857142857
15981,4,NA,4,4,0,NA,1,NA,4,NA,NA,1,4,4,1,4,2.6,3
15982,4,NA,1,4,4,4,4,4,4,4,1,4,4,4,NA,NA,3.5714285714285716,3.5
15983,2,4,4,NA,NA,4,4,4,4,NA,1,NA,4,0,0,4,3.6666666666666665,2.1666666666666665
15984,0,4,1,4,NA,1,1,0,4,4,NA,4,4,1,1,4,1.5714285714285714,3.142857142857143
15985,1,4,4,1,4,1,1,NA,4,4,1,1,4,1,4,4,2.2857142857142856,2.875
15987,NA,1,4,4,NA,1,4,NA,4,4,4,1,4,1,1,4,2.8,2.875
15988,4,4,1,NA,4,4,4,4,4,4,NA,4,4,NA,4,1,3.5714285714285716,3.5
15989,4,1,1,4,4,4,1,4,4,4,2,1,1,4,4,1,2.875,2.625
15991,0,1,4,NA,1,1,4,4,4,NA,0,4,4,4,NA,0,2.142857142857143,2.6666666666666665
15992,4,2,4,NA,4,4,4,4,4,4,4,NA,4,4,4,4,3.7142857142857144,4
15993,NA,2,1,4,4,1,1,4,0,1,1,4,1,4,1,1,2.4285714285714284,1.625
15994,4,1,1,1,NA,1,1,4,NA,4,NA,1,4,NA,4,4,1.8571428571428572,3.4
15995,1,4,NA,NA,4,1,0,1,4,1,NA,0,NA,4,1,1,1.8333333333333333,1.8333333333333333
15997,NA,NA,1,0,4,NA,1,0,NA,4,4,NA,4,4,4,1,1.2,3.5
15998,NA,NA,NA,NA,2,4,0,NA,1,1,NA,4,1,1,1,4,2,1.8571428571428572
15999,0,1,4,4,4,4,1,4,1,1,NA,NA,0,NA,1,4,2.75,1.4
16001,NA,NA,4,4,1,1,4,4,NA,4,NA,1,4,4,NA,NA,3,3.25
16002,4,1,4,1,1,4,1,NA,1,4,4,NA,0,1,1,4,2.2857142857142856,2.142857142857143
16004,4,4,4,4,4,4,4,4,1,NA,0,NA,4,4,1,4,4,2.3333333333333335
16005,NA,0,1,NA,4,0,NA,1,NA,4,4,4,4,NA,NA,4,1.2,4
16008,0,4,4,1,4,0,1,4,4,1,NA,0,NA,4,0,1,2.25,1.6666666666666667
16009,4,4,NA,4,1,1,1,4,1,4,NA,1,NA,1,1,1,2.7142857142857144,1.5
16010,1,1,0,4,1,2,4,1,1,1,4,NA,1,NA,4,4,1.75,2.5
16015,0,4,1,4,4,1,NA,NA,0,1,4,0,4,4,4,4,2.3333333333333335,2.625
16018,4,1,NA,NA,0,NA,1,4,4,4,4,NA,4,1,NA,4,2,3.5
16019,NA,4,4,NA,4,0,NA,NA,0,4,1,4,NA,4,2,NA,3,2.5
16020,4,4,4,4,4,4,0,4,2,4,4,1,4,NA,NA,1,3.5,2.6666666666666665
16021,4,1,4,1,1,4,NA,1,1,1,4,4,1,4,NA,1,2.2857142857142856,2.2857142857142856
16022,4,2,4,1,2,1,0,4,4,1,NA,4,NA,NA,4,2,2.25,3
16023,4,4,1,1,NA,1,1,4,4,1,1,1,1,4,4,4,2.2857142857142856,2.5
16025,1,1,1,4,1,NA,4,4,NA,NA,NA,4,0,NA,4,NA,2.2857142857142856,2.6666666666666665
16027,NA,NA,4,4,4,1,1,1,1,1,1,1,4,4,1,1,2.5,1.75
16030,NA,4,4,NA,4,1,NA,NA,4,4,4,1,1,1,NA,NA,3.25,2.5
16031,4,4,0,1,NA,4,4,NA,NA,NA,NA,0,NA,4,4,1,2.8333333333333335,2.25
16032,1,4,0,NA,2,1,4,1,1,1,1,4,1,0,4,4,1.8571428571428572,2
16034,1,4,2,NA,4,1,NA,4,1,4,1,0,1,1,4,4,2.6666666666666665,2
16040,0,1,NA,NA,NA,NA,1,1,4,0,4,1,4,4,NA,4,0.75,3
16044,NA,4,4,4,4,4,1,4,4,4,2,4,NA,4,1,NA,3.5714285714285716,3.1666666666666665
16045,NA,NA,1,1,NA,4,1,NA,4,4,4,4,0,4,1,4,1.75,3.125
16047,1,1,0,NA,4,4,4,0,1,4,4,1,4,NA,1,4,2,2.7142857142857144
16048,4,1,0,NA,4,1,1,NA,4,NA,4,1,4,1,4,4,1.8333333333333333,3.142857142857143
16049,1,NA,4,4,4,4,4,4,4,4,NA,1,4,NA,4,NA,3.5714285714285716,3.4
16050,0,2,4,NA,1,4,4,4,NA,1,NA,4,1,1,NA,1,2.7142857142857144,1.6
16051,4,NA,0,4,4,0,NA,NA,4,1,4,0,NA,4,1,2,2.4,2.2857142857142856
16052,NA,4,4,4,NA,1,1,1,4,NA,4,4,4,NA,1,4,2.5,3.5
16053,4,4,4,4,0,NA,2,NA,4,4,4,4,1,NA,4,4,3,3.5714285714285716
16054,0,4,4,1,4,NA,4,4,4,0,4,4,4,1,4,4,3,3.125
16055,NA,NA,4,1,4,4,4,0,NA,NA,4,1,4,1,NA,4,2.8333333333333335,2.8
16056,4,4,1,1,1,1,0,NA,1,1,1,4,1,NA,4,4,1.7142857142857142,2.2857142857142856
16057,1,0,4,0,1,4,4,4,4,NA,4,4,4,4,1,4,2.25,3.5714285714285716
16060,4,4,4,1,NA,1,1,4,NA,0,4,NA,NA,0,4,NA,2.7142857142857144,2
16061,4,1,NA,4,1,0,NA,1,1,4,4,1,4,NA,1,1,1.8333333333333333,2.2857142857142856
16062,NA,1,NA,NA,4,4,4,4,1,4,1,1,4,4,4,NA,3.4,2.7142857142857144
16063,4,0,4,4,4,1,4,4,1,NA,4,NA,4,4,1,NA,3.125,2.8
16065,NA,NA,NA,4,0,1,4,NA,4,4,0,1,4,0,4,4,2.25,2.625
16066,4,NA,0,4,4,4,4,1,1,1,4,4,4,0,1,0,3,1.875
16068,1,4,1,1,4,0,4,4,NA,NA,1,4,4,NA,0,1,2.375,2
16069,1,NA,4,4,4,2,1,4,4,4,0,1,NA,1,4,1,2.857142857142857,2.142857142857143
16072,4,1,NA,4,1,4,NA,NA,4,2,4,4,1,NA,0,1,2.8,2.2857142857142856
16073,NA,4,1,4,4,4,0,4,4,4,0,4,4,4,NA,4,3,3.4285714285714284
16075,1,1,1,NA,4,4,1,1,NA,1,4,0,4,1,NA,NA,1.8571428571428572,2
16076,1,4,1,NA,1,4,NA,4,NA,4,1,4,0,1,4,1,2.5,2.142857142857143
16077,4,1,4,4,NA,NA,1,NA,NA,0,4,4,NA,NA,1,1,2.8,2
16078,4,1,4,4,1,0,0,4,NA,1,0,4,4,0,NA,4,2.25,2.1666666666666665
16079,4,4,0,0,4,4,1,NA,4,NA,4,4,4,1,NA,1,2.4285714285714284,3
16080,4,4,4,4,4,NA,4,1,0,4,2,4,4,NA,1,NA,3.5714285714285716,2.5
16081,NA,4,4,NA,0,NA,NA,1,4,4,1,1,4,4,1,1,2.25,2.5
16082,1,NA,NA,1,0,0,4,4,4,1,4,4,1,NA,4,1,1.6666666666666667,2.7142857142857144
16086,4,4,4,4,1,4,4,NA,4,4,4,4,NA,NA,NA,0,3.5714285714285716,3.2
16087,4,1,4,4,1,4,NA,4,1,4,NA,NA,4,4,1,4,3.142857142857143,3
16089,4,4,4,1,4,1,NA,NA,NA,NA,4,NA,4,NA,4,NA,3,4
16091,4,1,4,1,4,4,0,NA,1,1,1,4,4,2,NA,1,2.5714285714285716,2
16092,4,1,1,4,4,4,NA,4,4,4,NA,1,4,4,1,1,3.142857142857143,2.7142857142857144
16093,1,4,0,1,4,4,4,NA,1,4,1,NA,4,4,1,1,2.5714285714285716,2.2857142857142856
16095,4,4,4,NA,1,NA,1,NA,0,4,4,0,4,4,NA,4,2.8,2.857142857142857
16096,1,4,0,1,4,NA,NA,1,NA,1,1,4,4,0,1,NA,1.8333333333333333,1.8333333333333333
16099,1,4,NA,0,1,NA,NA,1,1,1,4,NA,0,0,NA,1,1.4,1.1666666666666667
16100,4,2,NA,4,1,NA,4,NA,0,4,4,4,1,4,4,4,3,3.125
16101,4,1,1,4,4,4,0,0,4,0,1,4,1,4,4,1,2.25,2.375
16104,NA,1,4,NA,1,NA,4,1,NA,4,4,4,4,1,1,4,2.2,3.142857142857143
16105,4,NA,NA,4,4,1,4,4,NA,1,4,2,NA,1,4,1,3.5,2.1666666666666665
16107,0,NA,0,4,4,4,4,4,4,1,0,1,4,NA,4,1,2.857142857142857,2.142857142857143
16108,0,0,4,4,1,1,4,4,4,4,NA,NA,4,1,1,4,2.25,3
16109,NA,1,NA,4,4,1,1,4,4,NA,4,1,4,4,4,4,2.5,3.5714285714285716
16111,4,NA,NA,NA,1,4,0,1,1,4,4,1,4,NA,4,4,2,3.142857142857143
16115,4,4,1,1,1,1,4,4,1,4,4,NA,4,4,NA,4,2.5,3.5
16116,4,NA,1,NA,4,4,4,4,NA,NA,NA,4,0,NA,4,NA,3.5,2.6666666666666665
16117,NA,NA,1,4,1,NA,4,1,1,1,4,NA,1,4,0,1,2.2,1.7142857142857142
16118,4,4,NA,4,NA,4,4,4,4,4,1,1,4,4,4,4,4,3.25
16122,NA,4,4,1,4,4,NA,1,1,4,4,4,4,NA,4,0,3,3
16125,1,4,4,1,NA,1,1,4,4,4,4,1,1,4,4,4,2.2857142857142856,3.25
16129,0,4,4,1,2,1,4,NA,4,1,NA,NA,4,4,4,NA,2.2857142857142856,3.4
16131,NA,4,1,1,NA,NA,1,1,NA,NA,4,4,1,NA,NA,4,1.6,3.25
16133,1,4,1,NA,4,0,NA,1,NA,4,1,1,1,0,4,4,1.8333333333333333,2.142857142857143
16136,1,1,4,NA,NA,0,4,4,1,4,4,0,4,1,4,4,2.3333333333333335,2.75
16137,4,4,4,4,NA,4,4,1,4,NA,4,NA,4,4,4,NA,3.5714285714285716,4
16139,NA,1,4,0,NA,NA,NA,NA,2,NA,4,NA,1,1,NA,1,1.6666666666666667,1.8
16140,4,1,4,4,4,4,1,4,0,NA,4,1,4,NA,4,1,3.25,2.3333333333333335
16141,1,1,4,4,NA,NA,4,1,1,NA,NA,NA,4,NA,NA,1,2.5,2
16143,4,4,4,1,NA,NA,1,4,4,4,1,4,4,4,4,4,3,3.625
16145,4,NA,NA,4,0,1,1,4,NA,1,4,1,4,NA,1,4,2.3333333333333335,2.5
16146,4,1,4,4,4,4,NA,4,1,0,1,4,4,NA,4,NA,3.5714285714285716,2.3333333333333335
16149,1,1,4,4,4,4,4,1,1,1,1,NA,4,4,4,4,2.875,2.7142857142857144
16150,NA,NA,1,1,4,NA,NA,NA,4,4,NA,4,NA,4,4,4,2,4
16151,4,NA,4,4,4,1,NA,4,4,0,1,1,0,1,NA,1,3.5,1.1428571428571428
16152,4,NA,0,4,0,4,4,1,NA,NA,4,4,NA,NA,1,4,2.4285714285714284,3.25
16154,4,0,1,4,1,NA,NA,4,4,1,1,4,1,1,NA,1,2.3333333333333335,1.8571428571428572
16155,0,NA,1,NA,NA,1,0,0,0,1,0,4,0,1,NA,4,0.4,1.4285714285714286
16158,1,1,1,NA,4,NA,1,0,NA,4,4,4,1,4,1,NA,1.3333333333333333,3
16159,4,4,1,4,4,4,4,4,1,0,4,1,0,4,0,0,3.625,1.25
16160,1,4,4,1,4,NA,1,NA,NA,0,4,NA,1,4,4,4,2.5,2.8333333333333335
16161,1,NA,1,1,NA,NA,4,1,4,1,0,NA,4,4,2,NA,1.6,2.5
16163,4,NA,4,NA,1,4,NA,0,4,1,4,4,1,4,4,4,2.6,3.25
16165,NA,0,4,1,NA,NA,NA,NA,4,4,1,1,1,4,4,4,1.6666666666666667,2.875
16166,4,4,1,NA,4,1,4,1,4,1,NA,1,1,1,4,1,2.7142857142857144,1.8571428571428572
16169,4,4,NA,1,4,4,4,4,4,4,4,1,4,4,1,1,3.5714285714285716,2.875
16171,4,4,4,4,NA,1,NA,1,1,NA,4,4,1,4,NA,0,3,2.3333333333333335
16172,1,NA,0,NA,4,4,0,0,4,4,NA,2,4,1,NA,NA,1.5,3
16173,4,4,4,1,NA,4,1,4,NA,1,1,4,1,4,4,1,3.142857142857143,2.2857142857142856
16174,4,NA,4,NA,4,NA,4,4,1,NA,NA,4,NA,4,2,1,4,2.4
16175,4,1,4,NA,4,4,4,4,4,1,4,4,NA,4,4,4,3.5714285714285716,3.5714285714285716
16177,1,4,1,4,1,4,1,1,4,4,1,1,2,4,4,4,2.125,3
16179,1,NA,4,NA,2,1,4,4,0,1,4,1,4,4,NA,4,2.6666666666666665,2.5714285714285716
16181,1,4,1,NA,NA,4,4,NA,4,1,NA,1,4,1,NA,NA,2.8,2.2
16183,4,1,4,4,1,4,4,1,4,NA,4,1,NA,4,NA,1,2.875,2.8
16184,4,4,1,1,4,0,4,NA,4,1,0,4,1,4,1,NA,2.5714285714285716,2.142857142857143
16188,4,1,1,1,4,4,1,1,1,0,NA,1,1,1,1,1,2.125,0.8571428571428571
16190,4,4,4,4,NA,0,1,1,4,1,4,4,1,NA,4,4,2.5714285714285716,3.142857142857143
16191,4,1,1,4,4,4,4,2,1,4,4,1,1,NA,1,4,3,2.2857142857142856
16193,4,1,4,1,NA,0,4,1,4,4,NA,1,4,NA,4,NA,2.142857142857143,3.4
16196,1,NA,4,4,4,1,1,4,0,0,4,4,NA,2,4,4,2.7142857142857144,2.5714285714285716
16197,1,NA,4,4,0,NA,1,1,1,4,4,4,4,1,1,0,1.8333333333333333,2.375
16198,4,1,NA,4,1,NA,4,2,1,NA,4,4,1,0,0,0,2.6666666666666665,1.4285714285714286
16201,1,NA,4,4,4,4,4,NA,4,NA,1,0,4,4,4,0,3.5,2.4285714285714284
16202,4,4,4,0,1,4,4,0,4,4,4,1,4,1,NA,NA,2.625,3
16203,4,1,4,NA,1,4,4,4,NA,4,4,1,4,NA,0,4,3.142857142857143,2.8333333333333335
16206,2,4,4,1,NA,4,NA,4,1,4,4,4,4,4,NA,1,3.1666666666666665,3.142857142857143
16207,4,4,4,NA,1,1,1,4,NA,4,1,2,2,4,0,4,2.7142857142857144,2.4285714285714284
16209,NA,NA,4,4,NA,1,4,4,1,4,1,4,1,4,4,4,3.4,2.875
16211,NA,1,4,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,1.6,1
16212,4,1,4,4,4,4,NA,1,1,2,1,4,1,4,0,4,3.142857142857143,2.125
16216,4,NA,NA,4,4,1,4,NA,2,4,4,1,NA,4,1,4,3.4,2.857142857142857
16217,4,NA,2,0,1,4,1,1,4,4,4,4,NA,1,4,4,1.8571428571428572,3.5714285714285716
16220,1,4,4,4,NA,NA,4,1,NA,4,4,4,4,NA,4,4,3,4
16221,4,1,4,1,4,4,4,4,4,1,4,1,4,NA,2,4,3.25,2.857142857142857
16222,NA,4,1,1,4,4,1,4,1,4,1,0,1,4,1,1,2.7142857142857144,1.625
16226,NA,4,NA,NA,1,4,1,0,4,4,4,4,1,4,4,NA,2,3.5714285714285716
16227,1,0,4,4,4,NA,0,1,NA,1,4,0,4,4,4,NA,2,2.8333333333333335
16231,NA,1,NA,4,4,4,1,4,4,NA,4,4,4,NA,NA,NA,3,4
16233,1,1,4,4,1,0,0,1,4,1,1,NA,4,1,4,NA,1.5,2.5
16234,2,4,1,1,NA,4,NA,NA,4,1,4,4,NA,0,4,1,2.4,2.5714285714285716
16236,NA,1,4,1,4,NA,4,1,1,4,0,NA,1,4,4,4,2.5,2.5714285714285716
16237,4,1,4,1,NA,1,1,NA,NA,4,0,4,4,1,4,0,2,2.4285714285714284
16247,1,4,1,4,4,NA,4,4,NA,4,NA,1,4,4,1,4,3.142857142857143,3
16248,4,NA,1,4,4,1,4,NA,4,1,4,4,4,1,1,0,3,2.375
16249,1,4,NA,0,4,1,4,4,1,1,0,1,NA,1,NA,1,2.5714285714285716,0.8333333333333334
16251,4,4,NA,4,4,1,0,1,NA,4,1,NA,NA,4,4,1,2.5714285714285716,2.8
16253,NA,1,4,0,4,4,NA,4,1,NA,NA,NA,1,1,4,1,2.8333333333333335,1.6
16254,4,4,4,NA,4,NA,4,1,4,1,1,1,0,NA,4,4,3.5,2.142857142857143
16255,1,2,0,NA,4,1,4,NA,4,4,0,0,1,NA,4,0,2,1.8571428571428572
16257,4,4,4,1,1,NA,NA,NA,1,4,4,NA,4,NA,4,4,2.8,3.5
16260,1,1,4,1,1,4,NA,4,1,NA,0,0,4,4,1,NA,2.2857142857142856,1.6666666666666667
16261,NA,4,4,4,4,4,NA,4,4,4,1,4,0,0,4,4,4,2.625
16262,1,2,4,4,2,4,1,1,NA,4,4,4,0,4,NA,4,2.375,3.3333333333333335
16263,0,NA,4,4,NA,NA,NA,4,2,0,1,0,4,4,1,1,3,1.625
16265,4,NA,4,0,1,4,4,0,4,NA,4,NA,4,1,4,4,2.4285714285714284,3.5
16266,NA,2,4,4,1,4,NA,1,NA,NA,4,1,1,4,4,4,2.6666666666666665,3
16267,4,4,4,NA,4,1,0,NA,1,4,4,1,4,4,4,4,2.8333333333333335,3.25
16268,NA,0,1,1,1,1,4,NA,4,1,4,4,1,4,4,NA,1.3333333333333333,3.142857142857143
16269,4,4,NA,4,NA,4,4,0,2,0,1,4,NA,1,0,1,3.3333333333333335,1.2857142857142858
16270,1,0,4,4,4,0,4,1,1,4,1,4,4,1,4,4,2.25,2.875
16272,4,4,4,NA,4,4,4,0,4,1,4,1,1,1,1,NA,3.4285714285714284,1.8571428571428572
16274,4,4,1,1,4,0,4,NA,1,4,4,4,4,NA,4,1,2.5714285714285716,3.142857142857143
16275,4,4,1,NA,4,4,1,4,0,0,0,4,1,4,0,1,3.142857142857143,1.25
16276,4,4,0,1,1,4,1,4,4,4,4,4,NA,NA,1,4,2.375,3.5
16277,4,NA,NA,NA,4,1,4,4,NA,NA,4,4,4,NA,1,4,3.4,3.4
16278,4,NA,NA,4,4,1,4,NA,1,1,NA,4,NA,4,NA,0,3.4,2
16280,4,0,4,4,4,NA,1,4,4,1,0,4,4,4,NA,0,3,2.4285714285714284
16281,0,4,4,4,4,NA,1,NA,4,4,4,1,1,NA,1,NA,2.8333333333333335,2.5
16282,1,1,NA,NA,4,NA,4,4,2,1,1,1,4,1,4,1,2.8,1.875
